Cod Vendas;Data;ID Loja;Produto;Quantidade;Valor Unitário;Valor Final
92015;2023-05-30;Loja 05;Bota Couro;1;282,92;282,92
92016;2024-06-28;Loja 05;Blusa Manga Longa;5;54,1;270,5
92017;2023-04-21;Loja 07;Sapatilha Casual;1;85,78;85,78
92018;2024-05-21;Loja 17;Sapatilha Casual;1;100,8;100,8
92019;2025-08-31;Loja 09;Camisa Polo;2;108,2;216,4
92020;2025-11-16;Loja 04;Sapato Social;3;192,41;577,23
92021;2024-02-02;Loja 11;Tênis Esportivo;2;170,8;341,6
92022;2025-08-31;Loja 12;Sapatilha Casual;1;50,47;50,47
92023;2023-05-23;Loja 06;Blusa Manga Longa;2;108,85;217,7
92024;2024-03-14;Loja 13;Tênis Corrida;4;97,98;391,92
92025;2023-06-10;Loja 15;Blusa Manga Longa;2;87,01;174,02
92026;2024-02-02;Loja 12;Tênis Esportivo;1;226,31;226,31
92027;2025-06-22;Loja 15;Tênis Esportivo;2;67,91;135,82
92028;2025-07-23;Loja 01;Blusa Manga Longa;1;96,45;96,45
92029;2023-01-30;Loja 01;Shorts Sarja;5;61,69;308,45
92030;2024-03-29;Loja 02;Camisa Polo;3;146,38;439,14
92031;2024-03-25;Loja 17;Tênis Esportivo;2;285,59;571,18
92032;2024-02-06;Loja 12;Chinelo;2;14,44;28,88
92033;2024-01-19;Loja 18;Camisa Polo;4;59,81;239,24
92034;2023-10-03;Loja 19;Shorts Sarja;5;67,7;338,5
92035;2024-04-25;Loja 20;Camiseta Básica;4;144,55;578,2
92036;2023-07-01;Loja 03;Sapatilha Casual;5;47,06;235,3
92037;2024-03-13;Loja 14;Camisa Polo;3;66,05;198,15
92038;2024-11-08;Loja 20;Sapatilha Casual;2;105,94;211,88
92039;2023-06-15;Loja 16;Camiseta Básica;4;56,52;226,08
92040;2024-07-26;Loja 09;Chinelo;3;42,54;127,62
92041;2025-03-08;Loja 13;Camisa Polo;4;79,95;319,8
92042;2024-03-11;Loja 10;Calça Jeans;5;171,13;855,65
92043;2025-03-22;Loja 18;Bota Couro;1;279,38;279,38
92044;2025-06-10;Loja 16;Shorts Sarja;5;33,12;165,6
92045;2025-07-05;Loja 05;Sapato Social;5;139,46;697,3
92046;2023-06-12;Loja 05;Chinelo;3;18,39;55,17
92047;2024-01-21;Loja 08;Tênis Esportivo;1;136,76;136,76
92048;2024-10-12;Loja 14;Shorts Sarja;3;68,3;204,9
92049;2023-04-30;Loja 07;Tênis Esportivo;4;188,57;754,28
92050;2025-08-13;Loja 12;Blusa Manga Longa;2;85,36;170,72
92051;2024-11-15;Loja 17;Sapato Social;3;113,7;341,1
92052;2024-12-26;Loja 16;Bota Couro;5;241,33;1206,65
92053;2023-09-01;Loja 06;Tênis Corrida;4;94,92;379,68
92054;2023-07-25;Loja 15;Blusa Manga Longa;4;107,11;428,44
92055;2023-03-02;Loja 05;Tênis Corrida;1;174,55;174,55
92056;2024-09-16;Loja 09;Sapato Social;3;97,28;291,84
92057;2024-04-04;Loja 13;Sapatilha Casual;2;34,83;69,66
92058;2024-07-08;Loja 12;Tênis Esportivo;5;121,13;605,65
92059;2025-08-10;Loja 20;Chinelo;2;23,71;47,42
92060;2023-10-24;Loja 09;Blusa Manga Longa;2;82,95;165,9
92061;2025-09-29;Loja 06;Calça Jeans;4;60,08;240,32
92062;2025-11-14;Loja 05;Calça Jeans;3;57,01;171,03
92063;2025-07-27;Loja 20;Bota Couro;1;338,74;338,74
92064;2024-02-24;Loja 06;Bota Couro;4;279,18;1116,72
92065;2023-03-08;Loja 15;Shorts Sarja;4;87,71;350,84
92066;2024-02-28;Loja 04;Calça Moletom;4;61,34;245,36
92067;2025-07-12;Loja 18;Sapatilha Casual;4;102,09;408,36
92068;2025-07-28;Loja 20;Tênis Esportivo;1;205,45;205,45
92069;2024-08-22;Loja 11;Sapatilha Casual;5;84,37;421,85
92070;2023-08-14;Loja 11;Bota Couro;5;232,85;1164,25
92071;2023-05-01;Loja 20;Shorts Sarja;4;69,05;276,2
92072;2025-07-01;Loja 12;Sapatilha Casual;4;92,95;371,8
92073;2024-04-13;Loja 03;Bota Couro;2;329,92;659,84
92074;2025-05-18;Loja 19;Blusa Manga Longa;2;52,39;104,78
92075;2024-08-18;Loja 10;Calça Moletom;4;119,2;476,8
92076;2023-11-28;Loja 03;Shorts Sarja;4;37,46;149,84
92077;2025-04-08;Loja 09;Sapato Social;2;191,68;383,36
92078;2023-09-08;Loja 03;Tênis Corrida;2;238,74;477,48
92079;2025-05-20;Loja 18;Sapatilha Casual;1;32,18;32,18
92080;2023-10-26;Loja 03;Camisa Polo;1;148,07;148,07
92081;2025-11-08;Loja 13;Calça Moletom;2;53,72;107,44
92082;2024-10-29;Loja 05;Sapato Social;1;141,79;141,79
92083;2023-03-07;Loja 09;Camisa Polo;2;94,57;189,14
92084;2025-01-31;Loja 02;Shorts Sarja;4;48,04;192,16
92085;2023-04-12;Loja 10;Chinelo;5;24,64;123,2
92086;2024-11-09;Loja 17;Sapato Social;5;229,76;1148,8
92087;2023-12-06;Loja 05;Blusa Manga Longa;4;66,85;267,4
92088;2024-02-12;Loja 18;Shorts Sarja;5;31,88;159,4
92089;2025-11-17;Loja 16;Tênis Esportivo;1;227,12;227,12
92090;2025-10-29;Loja 12;Camisa Polo;2;130,63;261,26
92091;2022-12-19;Loja 12;Shorts Sarja;1;79,81;79,81
92092;2023-01-15;Loja 12;Camiseta Básica;1;136,55;136,55
92093;2024-10-18;Loja 14;Shorts Sarja;2;63,27;126,54
92094;2023-01-11;Loja 20;Sapatilha Casual;3;82,8;248,4
92095;2024-07-29;Loja 01;Camisa Polo;5;57,97;289,85
92096;2023-04-18;Loja 16;Camisa Polo;3;97,19;291,57
92097;2024-09-10;Loja 13;Calça Moletom;4;90,35;361,4
92098;2023-12-08;Loja 20;Calça Moletom;5;79,77;398,85
92099;2023-11-19;Loja 16;Sapatilha Casual;4;104,23;416,92
92100;2024-04-08;Loja 19;Chinelo;4;16,28;65,12
92101;2025-05-22;Loja 01;Blusa Manga Longa;5;59,26;296,3
92102;2022-12-19;Loja 09;Sapato Social;2;85,15;170,3
92103;2024-10-05;Loja 04;Calça Jeans;3;59,6;178,8
92104;2024-09-09;Loja 15;Calça Moletom;4;164,17;656,68
92105;2024-08-07;Loja 02;Sapato Social;2;160,99;321,98
92106;2024-09-03;Loja 10;Blusa Manga Longa;4;56,37;225,48
92107;2025-02-01;Loja 01;Blusa Manga Longa;3;98,16;294,48
92108;2024-08-14;Loja 08;Calça Moletom;5;87,95;439,75
92109;2025-02-20;Loja 20;Calça Jeans;5;151,15;755,75
92110;2025-06-27;Loja 02;Camisa Polo;5;113,39;566,95
92111;2023-11-22;Loja 01;Tênis Corrida;4;155,75;623,0
92112;2025-11-17;Loja 13;Camiseta Básica;5;122,95;614,75
92113;2025-05-26;Loja 10;Calça Jeans;1;123,6;123,6
92114;2025-01-23;Loja 01;Sapatilha Casual;4;60,34;241,36
92115;2023-09-08;Loja 16;Chinelo;4;46,65;186,6
92116;2024-09-24;Loja 10;Shorts Sarja;1;31,32;31,32
92117;2025-06-18;Loja 01;Tênis Esportivo;4;130,2;520,8
92118;2025-01-22;Loja 19;Camiseta Básica;4;74,74;298,96
92119;2024-02-26;Loja 05;Sapato Social;4;200,51;802,04
92120;2024-03-24;Loja 12;Camisa Polo;4;82,16;328,64
92121;2023-03-17;Loja 10;Calça Jeans;1;124,55;124,55
92122;2023-10-24;Loja 07;Shorts Sarja;1;41,53;41,53
92123;2024-02-15;Loja 20;Sapatilha Casual;1;31,57;31,57
92124;2024-02-09;Loja 19;Chinelo;1;20,11;20,11
92125;2024-08-28;Loja 18;Calça Jeans;5;123,7;618,5
92126;2024-06-26;Loja 13;Shorts Sarja;2;85,27;170,54
92127;2023-09-07;Loja 08;Tênis Esportivo;3;232,57;697,71
92128;2023-01-31;Loja 09;Bota Couro;5;101,02;505,1
92129;2025-02-19;Loja 08;Camisa Polo;1;148,66;148,66
92130;2024-07-08;Loja 12;Tênis Esportivo;2;84,35;168,7
92131;2024-06-19;Loja 07;Camiseta Básica;4;68,8;275,2
92132;2023-03-14;Loja 03;Camiseta Básica;4;113,13;452,52
92133;2024-04-30;Loja 15;Tênis Esportivo;1;229,97;229,97
92134;2023-09-21;Loja 06;Chinelo;4;40,99;163,96
92135;2025-06-02;Loja 14;Sapatilha Casual;2;48,88;97,76
92136;2024-03-23;Loja 06;Chinelo;3;46,81;140,43
92137;2025-02-04;Loja 20;Shorts Sarja;2;44,59;89,18
92138;2025-06-07;Loja 08;Tênis Corrida;4;119,26;477,04
92139;2024-06-09;Loja 19;Camisa Polo;4;50,9;203,6
92140;2025-02-07;Loja 07;Camiseta Básica;4;46,19;184,76
92141;2023-12-26;Loja 02;Calça Moletom;5;70,81;354,05
92142;2025-02-17;Loja 07;Shorts Sarja;2;51,93;103,86
92143;2023-08-23;Loja 16;Camisa Polo;1;41,33;41,33
92144;2024-08-02;Loja 20;Shorts Sarja;3;42,45;127,35
92145;2023-05-20;Loja 07;Shorts Sarja;2;57,45;114,9
92146;2024-05-30;Loja 13;Blusa Manga Longa;3;62,9;188,7
92147;2023-08-02;Loja 18;Calça Moletom;2;115,56;231,12
92148;2024-10-27;Loja 03;Calça Moletom;2;159,85;319,7
92149;2024-06-09;Loja 06;Calça Moletom;5;87,02;435,1
92150;2024-04-08;Loja 03;Calça Moletom;3;106,96;320,88
92151;2023-03-12;Loja 16;Camisa Polo;1;116,69;116,69
92152;2024-05-24;Loja 11;Bota Couro;1;211,85;211,85
92153;2024-02-21;Loja 08;Bota Couro;5;127,79;638,95
92154;2023-04-14;Loja 03;Camisa Polo;5;41,52;207,6
92155;2024-09-21;Loja 06;Chinelo;4;27,09;108,36
92156;2024-11-12;Loja 12;Tênis Esportivo;4;196,95;787,8
92157;2025-04-03;Loja 13;Camisa Polo;4;49,37;197,48
92158;2023-04-18;Loja 11;Shorts Sarja;4;61,46;245,84
92159;2024-01-01;Loja 06;Bota Couro;5;188,31;941,55
92160;2024-11-02;Loja 05;Bota Couro;2;280,16;560,32
92161;2025-01-07;Loja 11;Calça Jeans;2;108,62;217,24
92162;2025-04-21;Loja 16;Bota Couro;2;316,64;633,28
92163;2023-08-07;Loja 10;Shorts Sarja;3;40,74;122,22
92164;2025-05-23;Loja 08;Shorts Sarja;3;39,4;118,2
92165;2025-06-27;Loja 16;Sapato Social;5;125,8;629,0
92166;2023-05-21;Loja 04;Camiseta Básica;2;107,16;214,32
92167;2025-03-09;Loja 19;Tênis Corrida;5;168,94;844,7
92168;2023-06-15;Loja 20;Bota Couro;2;281,67;563,34
92169;2023-04-28;Loja 04;Tênis Esportivo;4;117,76;471,04
92170;2023-06-17;Loja 13;Sapatilha Casual;2;108,19;216,38
92171;2025-05-16;Loja 11;Camisa Polo;2;97,11;194,22
92172;2023-01-23;Loja 13;Camiseta Básica;5;46,36;231,8
92173;2024-06-22;Loja 14;Calça Jeans;5;172,05;860,25
92174;2024-10-29;Loja 18;Sapatilha Casual;5;84,32;421,6
92175;2024-04-03;Loja 03;Tênis Esportivo;1;151,51;151,51
92176;2023-05-25;Loja 08;Camisa Polo;5;41,94;209,7
92177;2025-04-26;Loja 20;Sapato Social;1;94,84;94,84
92178;2024-02-20;Loja 09;Blusa Manga Longa;2;87,96;175,92
92179;2025-03-24;Loja 11;Tênis Corrida;2;165,13;330,26
92180;2023-01-29;Loja 15;Tênis Esportivo;2;116,43;232,86
92181;2025-03-13;Loja 09;Tênis Corrida;5;61,0;305,0
92182;2023-05-31;Loja 01;Camisa Polo;5;140,94;704,7
92183;2024-04-06;Loja 20;Tênis Esportivo;3;101,6;304,8
92184;2024-08-04;Loja 19;Camisa Polo;4;73,46;293,84
92185;2025-03-16;Loja 18;Sapatilha Casual;4;105,11;420,44
92186;2025-03-04;Loja 09;Camisa Polo;1;108,03;108,03
92187;2023-05-24;Loja 08;Tênis Esportivo;2;288,83;577,66
92188;2025-04-24;Loja 12;Calça Moletom;4;91,85;367,4
92189;2024-05-22;Loja 18;Sapatilha Casual;1;109,57;109,57
92190;2025-02-07;Loja 15;Blusa Manga Longa;3;85,57;256,71
92191;2022-12-18;Loja 02;Tênis Corrida;3;231,85;695,55
92192;2023-10-18;Loja 14;Shorts Sarja;4;38,71;154,84
92193;2024-06-30;Loja 12;Blusa Manga Longa;5;47,75;238,75
92194;2025-06-03;Loja 02;Chinelo;5;44,53;222,65
92195;2023-03-01;Loja 10;Calça Jeans;1;92,31;92,31
92196;2023-06-15;Loja 05;Tênis Esportivo;5;179,6;898,0
92197;2023-06-29;Loja 08;Sapatilha Casual;3;111,01;333,03
92198;2023-05-16;Loja 08;Sapato Social;5;220,52;1102,6
92199;2023-12-08;Loja 07;Tênis Esportivo;3;295,36;886,08
92200;2025-08-10;Loja 07;Camisa Polo;4;51,59;206,36
92201;2023-07-13;Loja 10;Bota Couro;4;214,0;856,0
92202;2023-08-19;Loja 15;Tênis Esportivo;3;61,48;184,44
92203;2023-01-23;Loja 19;Bota Couro;1;114,72;114,72
92204;2025-05-04;Loja 17;Calça Moletom;5;82,06;410,3
92205;2023-05-10;Loja 20;Shorts Sarja;4;68,99;275,96
92206;2023-05-23;Loja 11;Chinelo;2;38,13;76,26
92207;2025-07-02;Loja 16;Shorts Sarja;1;42,39;42,39
92208;2024-03-04;Loja 12;Camisa Polo;2;143,91;287,82
92209;2023-04-13;Loja 18;Tênis Corrida;1;119,76;119,76
92210;2023-10-25;Loja 01;Tênis Esportivo;1;78,46;78,46
92211;2024-01-16;Loja 01;Tênis Esportivo;3;128,49;385,47
92212;2025-03-05;Loja 12;Tênis Esportivo;4;121,06;484,24
92213;2023-05-09;Loja 10;Tênis Corrida;3;295,65;886,95
92214;2025-02-12;Loja 11;Blusa Manga Longa;3;92,76;278,28
92215;2023-07-09;Loja 18;Shorts Sarja;3;37,81;113,43
92216;2023-01-22;Loja 06;Calça Moletom;2;134,39;268,78
92217;2024-06-15;Loja 05;Shorts Sarja;1;57,8;57,8
92218;2023-04-25;Loja 08;Bota Couro;1;263,11;263,11
92219;2024-09-19;Loja 17;Camisa Polo;2;57,68;115,36
92220;2023-04-19;Loja 08;Calça Moletom;4;53,66;214,64
92221;2023-07-14;Loja 18;Sapato Social;5;201,74;1008,7
92222;2025-05-13;Loja 01;Sapatilha Casual;1;60,51;60,51
92223;2024-09-03;Loja 04;Sapatilha Casual;2;46,27;92,54
92224;2025-11-15;Loja 17;Bota Couro;4;256,95;1027,8
92225;2024-06-24;Loja 06;Bota Couro;4;166,81;667,24
92226;2022-12-11;Loja 16;Calça Moletom;5;170,89;854,45
92227;2023-02-22;Loja 10;Calça Moletom;4;86,96;347,84
92228;2025-06-01;Loja 19;Bota Couro;2;164,45;328,9
92229;2024-02-13;Loja 14;Calça Jeans;1;90,76;90,76
92230;2023-07-16;Loja 05;Sapato Social;4;101,33;405,32
92231;2024-05-27;Loja 02;Blusa Manga Longa;2;57,75;115,5
92232;2024-03-07;Loja 16;Camiseta Básica;2;106,45;212,9
92233;2025-03-11;Loja 19;Calça Moletom;5;110,78;553,9
92234;2024-05-11;Loja 15;Camisa Polo;3;51,55;154,65
92235;2023-03-27;Loja 20;Sapato Social;1;237,52;237,52
92236;2025-07-18;Loja 05;Tênis Esportivo;3;144,96;434,88
92237;2023-06-15;Loja 18;Camiseta Básica;2;130,3;260,6
92238;2023-01-05;Loja 04;Camisa Polo;2;44,35;88,7
92239;2025-02-17;Loja 13;Sapatilha Casual;1;58,42;58,42
92240;2023-08-12;Loja 14;Calça Jeans;2;58,91;117,82
92241;2024-07-10;Loja 13;Shorts Sarja;1;83,73;83,73
92242;2024-03-07;Loja 11;Sapatilha Casual;1;54,99;54,99
92243;2024-11-30;Loja 15;Sapatilha Casual;4;73,81;295,24
92244;2025-05-19;Loja 06;Tênis Corrida;1;293,23;293,23
92245;2023-10-19;Loja 04;Sapatilha Casual;5;59,79;298,95
92246;2025-06-07;Loja 02;Chinelo;3;34,88;104,64
92247;2024-12-01;Loja 14;Blusa Manga Longa;3;94,74;284,22
92248;2025-07-19;Loja 10;Bota Couro;4;210,65;842,6
92249;2024-04-11;Loja 09;Sapatilha Casual;1;108,68;108,68
92250;2024-12-02;Loja 12;Calça Jeans;2;179,45;358,9
92251;2023-09-02;Loja 16;Blusa Manga Longa;1;77,11;77,11
92252;2023-01-09;Loja 03;Blusa Manga Longa;4;98,86;395,44
92253;2023-08-03;Loja 15;Sapato Social;2;171,94;343,88
92254;2023-12-15;Loja 20;Tênis Corrida;4;60,59;242,36
92255;2025-04-18;Loja 10;Calça Jeans;2;117,57;235,14
92256;2024-10-25;Loja 02;Chinelo;3;23,91;71,73
92257;2025-06-24;Loja 08;Shorts Sarja;3;49,02;147,06
92258;2025-09-10;Loja 18;Tênis Esportivo;5;91,33;456,65
92259;2025-06-30;Loja 20;Camisa Polo;1;46,14;46,14
92260;2023-12-12;Loja 08;Chinelo;4;18,9;75,6
92261;2023-10-16;Loja 01;Camiseta Básica;2;47,79;95,58
92262;2023-08-24;Loja 20;Calça Jeans;3;122,46;367,38
92263;2023-05-14;Loja 19;Blusa Manga Longa;2;40,24;80,48
92264;2025-10-19;Loja 08;Blusa Manga Longa;5;87,77;438,85
92265;2024-12-05;Loja 01;Tênis Esportivo;2;104,67;209,34
92266;2023-09-12;Loja 18;Calça Moletom;5;173,84;869,2
92267;2025-06-29;Loja 10;Blusa Manga Longa;3;96,83;290,49
92268;2024-03-25;Loja 17;Sapato Social;5;203,14;1015,7
92269;2023-05-10;Loja 13;Chinelo;2;36,96;73,92
92270;2025-04-19;Loja 08;Bota Couro;3;131,5;394,5
92271;2023-02-24;Loja 12;Bota Couro;5;324,87;1624,35
92272;2024-12-31;Loja 17;Blusa Manga Longa;4;74,36;297,44
92273;2025-05-02;Loja 16;Chinelo;3;18,56;55,68
92274;2025-04-08;Loja 12;Bota Couro;3;219,66;658,98
92275;2023-03-25;Loja 09;Shorts Sarja;1;75,33;75,33
92276;2023-03-13;Loja 10;Shorts Sarja;1;73,81;73,81
92277;2024-08-16;Loja 09;Tênis Esportivo;3;244,19;732,57
92278;2024-12-02;Loja 17;Bota Couro;5;336,12;1680,6
92279;2024-02-17;Loja 11;Calça Jeans;4;122,32;489,28
92280;2025-06-10;Loja 14;Chinelo;5;26,47;132,35
92281;2025-08-28;Loja 14;Calça Moletom;2;123,75;247,5
92282;2025-06-26;Loja 06;Calça Jeans;5;136,15;680,75
92283;2024-06-07;Loja 07;Bota Couro;5;265,45;1327,25
92284;2025-01-20;Loja 10;Shorts Sarja;5;44,48;222,4
92285;2022-11-30;Loja 06;Blusa Manga Longa;1;54,58;54,58
92286;2023-05-24;Loja 04;Tênis Corrida;1;222,07;222,07
92287;2024-10-16;Loja 10;Tênis Corrida;1;251,86;251,86
92288;2023-09-15;Loja 07;Tênis Corrida;1;189,87;189,87
92289;2025-09-21;Loja 06;Sapato Social;3;146,12;438,36
92290;2024-04-21;Loja 02;Chinelo;1;14,42;14,42
92291;2023-05-25;Loja 18;Calça Jeans;1;143,11;143,11
92292;2024-01-09;Loja 08;Sapatilha Casual;5;110,42;552,1
92293;2023-09-01;Loja 16;Chinelo;4;25,2;100,8
92294;2023-10-03;Loja 08;Sapatilha Casual;1;47,86;47,86
92295;2024-06-20;Loja 13;Sapato Social;2;189,24;378,48
92296;2023-09-12;Loja 13;Sapato Social;5;242,71;1213,55
92297;2024-07-24;Loja 04;Tênis Corrida;4;138,87;555,48
92298;2024-03-09;Loja 05;Blusa Manga Longa;1;101,68;101,68
92299;2024-01-28;Loja 17;Shorts Sarja;1;36,16;36,16
92300;2023-10-17;Loja 02;Chinelo;2;37,95;75,9
92301;2022-12-09;Loja 11;Bota Couro;3;128,89;386,67
92302;2025-05-23;Loja 03;Bota Couro;4;219,13;876,52
92303;2024-09-14;Loja 08;Calça Jeans;3;154,75;464,25
92304;2024-09-12;Loja 16;Calça Jeans;3;110,54;331,62
92305;2023-08-27;Loja 05;Tênis Corrida;1;272,42;272,42
92306;2024-01-07;Loja 16;Sapato Social;2;183,11;366,22
92307;2025-01-25;Loja 18;Sapatilha Casual;5;32,76;163,8
92308;2024-07-09;Loja 18;Blusa Manga Longa;4;66,13;264,52
92309;2024-05-02;Loja 09;Sapato Social;5;163,87;819,35
92310;2025-07-04;Loja 18;Bota Couro;1;242,31;242,31
92311;2025-03-15;Loja 07;Tênis Esportivo;5;237,63;1188,15
92312;2023-09-02;Loja 11;Camisa Polo;5;139,97;699,85
92313;2024-06-26;Loja 07;Calça Moletom;1;103,31;103,31
92314;2023-03-05;Loja 13;Shorts Sarja;4;67,78;271,12
92315;2024-09-06;Loja 17;Shorts Sarja;2;67,06;134,12
92316;2023-03-18;Loja 01;Tênis Esportivo;3;79,44;238,32
92317;2025-10-01;Loja 07;Blusa Manga Longa;4;93,89;375,56
92318;2024-08-08;Loja 05;Bota Couro;2;119,23;238,46
92319;2025-07-09;Loja 13;Bota Couro;1;260,47;260,47
92320;2025-05-26;Loja 01;Calça Moletom;4;93,68;374,72
92321;2025-10-28;Loja 03;Calça Jeans;2;63,22;126,44
92322;2025-01-29;Loja 07;Sapatilha Casual;4;98,86;395,44
92323;2023-05-29;Loja 18;Camiseta Básica;1;44,95;44,95
92324;2025-08-14;Loja 14;Chinelo;4;48,28;193,12
92325;2023-08-03;Loja 08;Calça Moletom;2;111,12;222,24
92326;2024-03-18;Loja 19;Bota Couro;3;328,58;985,74
92327;2023-10-20;Loja 11;Chinelo;4;38,55;154,2
92328;2025-07-28;Loja 06;Sapatilha Casual;3;85,42;256,26
92329;2024-01-04;Loja 02;Shorts Sarja;5;53,33;266,65
92330;2023-07-19;Loja 19;Chinelo;2;16,72;33,44
92331;2024-01-22;Loja 06;Camiseta Básica;4;44,02;176,08
92332;2024-10-12;Loja 10;Calça Jeans;3;90,99;272,97
92333;2024-12-27;Loja 05;Calça Jeans;1;117,85;117,85
92334;2023-09-11;Loja 08;Camisa Polo;2;93,46;186,92
92335;2024-10-02;Loja 09;Camiseta Básica;2;148,08;296,16
92336;2025-09-16;Loja 15;Bota Couro;1;176,13;176,13
92337;2023-08-01;Loja 08;Blusa Manga Longa;1;100,83;100,83
92338;2024-11-04;Loja 07;Blusa Manga Longa;5;59,07;295,35
92339;2024-10-30;Loja 02;Sapato Social;3;140,44;421,32
92340;2025-06-04;Loja 19;Shorts Sarja;4;78,14;312,56
92341;2024-01-20;Loja 19;Calça Moletom;2;145,1;290,2
92342;2024-08-13;Loja 03;Calça Jeans;3;144,41;433,23
92343;2024-05-31;Loja 03;Calça Moletom;5;81,44;407,2
92344;2025-01-06;Loja 02;Camiseta Básica;3;107,66;322,98
92345;2024-06-10;Loja 10;Shorts Sarja;2;66,27;132,54
92346;2023-11-03;Loja 02;Calça Moletom;3;160,07;480,21
92347;2023-05-18;Loja 07;Sapatilha Casual;3;66,84;200,52
92348;2025-11-20;Loja 02;Blusa Manga Longa;2;80,97;161,94
92349;2023-05-08;Loja 04;Bota Couro;5;279,96;1399,8
92350;2023-03-19;Loja 19;Calça Jeans;1;151,82;151,82
92351;2025-08-15;Loja 14;Sapatilha Casual;2;94,46;188,92
92352;2023-09-08;Loja 06;Sapato Social;4;156,16;624,64
92353;2024-11-21;Loja 13;Shorts Sarja;4;64,61;258,44
92354;2024-11-23;Loja 09;Calça Jeans;3;83,4;250,2
92355;2025-04-09;Loja 11;Tênis Esportivo;3;235,62;706,86
92356;2025-04-08;Loja 01;Tênis Corrida;2;176,93;353,86
92357;2024-01-14;Loja 01;Camisa Polo;1;94,43;94,43
92358;2023-04-06;Loja 08;Tênis Esportivo;1;99,7;99,7
92359;2024-04-24;Loja 18;Sapatilha Casual;3;81,71;245,13
92360;2023-01-25;Loja 03;Shorts Sarja;3;46,45;139,35
92361;2023-01-18;Loja 02;Shorts Sarja;1;36,5;36,5
92362;2024-03-14;Loja 05;Blusa Manga Longa;4;76,01;304,04
92363;2023-04-28;Loja 20;Sapatilha Casual;5;96,85;484,25
92364;2023-12-01;Loja 07;Tênis Esportivo;5;113,85;569,25
92365;2023-01-20;Loja 17;Chinelo;5;16,97;84,85
92366;2025-06-17;Loja 08;Calça Moletom;4;138,86;555,44
92367;2023-02-17;Loja 11;Chinelo;2;42,16;84,32
92368;2023-01-30;Loja 20;Sapatilha Casual;1;83,47;83,47
92369;2024-04-10;Loja 15;Sapato Social;5;179,67;898,35
92370;2024-08-24;Loja 08;Tênis Corrida;4;111,2;444,8
92371;2023-10-09;Loja 19;Calça Jeans;5;132,5;662,5
92372;2025-01-07;Loja 20;Calça Jeans;5;113,34;566,7
92373;2023-11-30;Loja 13;Chinelo;5;40,38;201,9
92374;2024-01-12;Loja 06;Tênis Corrida;3;91,32;273,96
92375;2024-05-09;Loja 12;Chinelo;2;17,08;34,16
92376;2023-06-16;Loja 09;Blusa Manga Longa;4;56,59;226,36
92377;2022-12-18;Loja 14;Chinelo;1;11,66;11,66
92378;2025-10-05;Loja 05;Tênis Esportivo;2;91,83;183,66
92379;2025-01-07;Loja 01;Calça Moletom;5;177,24;886,2
92380;2023-09-06;Loja 08;Blusa Manga Longa;1;35,19;35,19
92381;2024-07-22;Loja 11;Calça Jeans;1;96,89;96,89
92382;2023-03-04;Loja 02;Shorts Sarja;4;40,32;161,28
92383;2025-09-04;Loja 17;Bota Couro;3;175,9;527,7
92384;2025-10-18;Loja 20;Sapato Social;4;230,15;920,6
92385;2023-10-02;Loja 09;Tênis Corrida;3;274,81;824,43
92386;2024-06-11;Loja 15;Camiseta Básica;5;101,93;509,65
92387;2025-10-26;Loja 04;Calça Jeans;2;144,41;288,82
92388;2023-03-16;Loja 07;Camiseta Básica;4;73,0;292,0
92389;2023-10-01;Loja 08;Tênis Esportivo;1;168,48;168,48
92390;2025-09-26;Loja 10;Calça Moletom;5;116,69;583,45
92391;2023-07-07;Loja 10;Tênis Esportivo;4;144,41;577,64
92392;2025-03-15;Loja 02;Sapatilha Casual;2;91,83;183,66
92393;2023-12-16;Loja 12;Camisa Polo;2;58,9;117,8
92394;2024-08-24;Loja 14;Tênis Corrida;1;291,35;291,35
92395;2025-03-09;Loja 15;Tênis Esportivo;4;165,12;660,48
92396;2024-08-20;Loja 19;Camiseta Básica;3;113,18;339,54
92397;2023-03-06;Loja 08;Sapatilha Casual;1;36,58;36,58
92398;2024-01-18;Loja 05;Camisa Polo;3;113,18;339,54
92399;2025-04-29;Loja 18;Shorts Sarja;4;83,32;333,28
92400;2025-01-05;Loja 07;Calça Moletom;5;67,12;335,6
92401;2024-05-04;Loja 05;Sapatilha Casual;4;69,65;278,6
92402;2024-08-26;Loja 07;Tênis Esportivo;1;91,05;91,05
92403;2024-11-21;Loja 02;Sapato Social;4;124,31;497,24
92404;2023-06-07;Loja 16;Blusa Manga Longa;3;57,46;172,38
92405;2025-10-09;Loja 15;Chinelo;5;22,68;113,4
92406;2024-03-16;Loja 01;Tênis Esportivo;2;193,17;386,34
92407;2023-03-27;Loja 12;Shorts Sarja;2;89,55;179,1
92408;2024-05-17;Loja 13;Calça Moletom;5;79,99;399,95
92409;2025-06-08;Loja 05;Sapato Social;5;247,45;1237,25
92410;2023-05-21;Loja 12;Shorts Sarja;1;70,59;70,59
92411;2023-07-01;Loja 07;Tênis Corrida;3;283,82;851,46
92412;2025-11-11;Loja 01;Sapato Social;2;233,42;466,84
92413;2024-10-15;Loja 18;Blusa Manga Longa;5;98,57;492,85
92414;2025-09-25;Loja 07;Chinelo;2;40,75;81,5
92415;2023-03-10;Loja 19;Shorts Sarja;2;81,53;163,06
92416;2023-06-15;Loja 15;Camiseta Básica;2;136,11;272,22
92417;2024-04-27;Loja 20;Calça Jeans;3;60,07;180,21
